TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,LATITUDE,LONGITUDE
0,-0.4879518072289157,-0.5,0.0,-1.298717386185643,28,4,0,1.2347395669341925,1.2915671278713914
2,0.02459839357429719,-0.5,0.0,-1.2286102445298288,25,5,11,0.9172623044078552,-0.01795836487484494
4,-0.44779116465863456,0.5,-0.5,-1.0,25,8,19,-0.8639153934612248,-1.3101971629875635
2,-0.12650602409638553,-0.5,0.0,-1.2367386087797783,25,7,13,0.618466079706125,1.0904351693855312
0,-0.26104417670682734,-1.0,-0.5,0.0,25,5,11,0.7096891338010485,-0.3797669443425006
11,-0.07530120481927711,0.5,0.5,0.0,28,4,14,-0.2512886839045954,2.1054437471623153
10,0.4267068273092369,3.0,0.5,1.0666366105496519,28,4,0,1.5182232037529668,0.7743197800656473
2,0.1746987951807229,-0.5,0.0,-0.9370051770628917,25,5,11,1.374401912182799,-0.06481013557523699
7,0.5271084337349398,1.5,1.0,0.0,28,4,14,-1.3060561023929278,1.9273775345550581
7,-0.15572289156626506,0.0,0.0,-0.8211759865011117,28,4,14,-0.07381255078963682,1.610856493632664
0,-0.42771084337349397,0.0,-0.5,0.0,25,5,11,0.4047195087996829,-0.4385310206397416
11,-0.04618473895582329,1.0,0.5,-0.18716357500505332,28,4,14,-0.32440674732031033,1.8577934438055062
10,0.37650602409638556,1.0,0.0,0.0,28,4,9,-1.412536991374729,0.0031157305746473147
0,0.07028112449799197,-0.5,-0.5,0.0,25,5,11,0.6016489251204384,-0.25562469183825554
2,-0.4578313253012048,0.0,-0.5,0.0,25,3,1,-0.8697294772245083,-0.6724297346700384
0,-0.5281124497991968,-1.0,-0.5,-1.4572204890596574,25,3,1,-0.8919728818517789,-0.9392218466965142
11,0.9588353413654619,0.5,0.5,0.0,28,4,0,2.1818466256517657,0.31330365952651484
7,0.1636546184738956,1.0,0.0,1.0767970658620887,28,4,9,-0.6768780184187483,0.13909806290267418
0,-0.5481927710843374,-0.5,-0.5,-1.3962577571850365,25,7,13,0.2548434484212336,1.6345970063233253
0,-0.5421686746987951,0.0,-0.5,0.0,25,5,11,0.7191328849245615,-0.06094853019786717
7,0.1636546184738956,0.0,0.5,-0.8872189460319512,28,4,14,0.5397278493878143,0.786138093217959
0,-0.09036144578313253,-1.0,-0.5,-1.4064182124974733,25,5,11,0.9079075269027561,-0.2942447031893133
0,2.1335341365461846,-0.5,0.0,0.0,25,5,11,0.14284163234212166,-0.5164853859200584
0,0.07429718875502007,-0.5,-0.5,0.0,25,5,11,0.5923705736723466,-0.4325906981478025
7,0.025100401606425703,0.5,0.0,0.0,28,4,14,0.39189476017278707,1.390321526420902
10,-0.15562248995983935,0.0,0.0,0.0,28,4,9,-0.7521611065516106,0.16760052964965297
7,0.14357429718875503,0.5,0.0,0.3716614671789725,28,4,0,1.52121750822208,0.8679580214523023
0,-0.5070281124497992,-0.5,0.0,-1.0,25,0,20,1.498509843816184,1.139578376943178
0,-0.5985060240963855,-1.0,-0.5,-1.304813659373105,25,7,13,-0.051244050248593444,1.214704064341378
0,-0.6276224899598394,-0.5,-0.5,0.0,25,7,13,-0.5341392392071138,0.9359165376092511
0,5.190763052208835,0.5,1.0,0.0,25,5,11,0.05113834884471323,-0.6370292118914973
10,0.607429718875502,1.5,1.0,0.6663146712396407,28,4,0,1.1522268019538109,1.1834510818501935
10,0.528,0.5,0.5,0.0,28,4,14,0.06299351316736024,0.5251329475898813
0,-0.12650602409638553,-0.5,-0.5,-1.1016045531243683,25,3,1,-0.6188341392157702,-0.20476983239650037
7,-0.12650602409638553,0.0,0.0,-0.9024596290006064,28,4,9,-1.1146122518594737,0.24104622577671533
0,1.179718875502008,0.0,0.0,-0.39037268125379,25,5,11,0.7396892128623905,-0.154086138143381
0,-0.28726104417670684,0.0,0.0,-0.695186340626895,25,7,13,0.7591881235649058,1.6547301879337735
12,1.6315261044176708,1.0,0.18693042898421863,0.8105931366762438,28,4,9,-0.3749962342546306,0.15273389311331986
7,-0.2510050200803213,0.0,0.0,-1.1625672849989894,28,4,16,-1.080784025827332,-1.3476714559100642
0,-0.5522088353413654,-1.0,-0.5,0.0,25,7,13,0.18658015065126232,0.9031863896483949
7,0.6775983935742972,0.5,0.5,0.5118757504906009,28,4,14,0.676804256262587,1.6035804890347651
0,-0.5572289156626506,0.0,-0.5,-1.9398421164004072,25,3,1,-0.5132235947329328,-0.34601079464546997
7,-0.15060240963855423,0.5,0.5,-0.35785922425399214,28,4,0,1.7452257031298624,0.832843433583748
0,-0.678714859437751,-1.0,-0.5,-1.4572204890596574,25,0,20,2.130519113958754,0.7805915495987011
0,-0.527109437751004,-0.5,-0.5,-1.3424073440291213,25,0,20,1.2343825317727006,1.291741261242168
0,-0.23092369477911648,0.0,0.0,0.0,25,3,1,-0.26191304650449665,-0.002703885830674753
0,-0.2901606425702811,-0.5,0.0,-1.0,25,0,20,1.9837400199168311,0.25098567943336103
0,-0.5391566265060241,-0.5,-0.5,0.0,25,7,13,0.4845322666645971,1.7536933486495943
7,18.749998995983937,0.5,1.0,7.9412006749444135,28,4,12,0.060931150317869345,-0.6711108722646579
12,6.194779116465863,0.5,1.0,1.2353001687361034,28,4,9,-0.2645320648133985,-0.5033155603553017
7,-0.02610441767068273,0.0,0.0,-0.13636129844286915,28,4,9,-1.2002379528002414,0.10728112574454778
2,3.1877510040160644,0.5,1.0,1.544178010234183,28,4,12,-0.0711456236091565,-0.5992709628471974
0,-0.6626506024096386,-1.0,-0.5,-1.5842261804651179,25,0,20,1.3719209170513198,0.802167267883569
2,0.6526104417670683,-0.5,0.0,-1.15443892074904,25,3,1,-0.053776376313860424,-0.2589055228481042
2,-0.23092369477911648,0.0,-0.5,-1.4866858094657243,25,5,11,0.5567035595244223,-0.07553516818905752
12,2.6857429718875503,3.5,3.0,4.081243701749661,28,4,12,0.8997390643111959,-0.33688660177050095
10,0.2660642570281124,4.5,2.0,2.7339673273205363,28,4,14,-0.11393052723782678,0.2989900943213887
11,1.680722891566265,1.5,0.18693042898421863,2.352950253104155,28,4,9,-0.9986282960084422,-0.4419919213853516
7,-0.12550301204819278,1.0,0.0,0.03433435080606965,28,4,0,1.665104959662465,0.7547742985817988
7,0.07429718875502007,0.5,0.0,-0.5204265092529815,28,4,14,-0.031170233088028576,1.250397447789125
7,-0.27710843373493976,0.0,0.0,-1.0487701854996967,28,4,16,-1.1379324654081269,-2.153297517362746
12,2.8865461847389557,1.5,1.0,0.21925463749242002,28,4,9,-0.0017712962953045116,-0.1712620206317824
7,-0.0572289156626506,1.0,0.0,-0.31924949406673214,28,4,16,-0.9275189831335702,-1.8924358338867089
7,0.12449799196787148,0.5,0.0,0.29647409786693996,28,4,16,-1.296014631063006,-2.231923681272559
10,0.15562248995983935,1.5,0.5,0.0,28,4,9,-0.6005340909883629,0.7920467550970679
10,0.024096385542168676,2.5,0.5,2.27979497485461,28,4,0,1.8354346861112487,0.7206847230553252
0,-0.5582329317269076,-1.0,-0.5,0.0,28,4,14,0.14801921252693997,0.9340980311568233
7,-0.677710843373494,0.0,0.18693042898421863,0.0,28,4,0,1.769512078920555,0.5271780253032922
0,-0.055220883534136546,-0.5,-0.5,0.0,25,5,11,0.8065871077944837,-0.30991274898916593
10,-0.07530120481927711,-1.0,-0.5,-1.5791459528088996,25,5,11,1.0150545773360433,-0.2296046150200279
7,-0.18775100401606426,0.0,0.0,-0.4635279595033352,25,0,20,1.1477359155938964,1.2431224325853203
0,-0.6285140562248996,-1.0,-0.5,0.0,25,7,13,0.1669146995859769,1.1285149715293046
0,-0.5883534136546185,-1.0,-0.5,-1.4054021669662295,25,7,13,0.49702051250350004,2.232516585146527
12,6.19929718875502,1.0,0.18693042898421863,1.9109704470131528,28,4,12,0.3661791030488594,-0.6119985292258635
7,-0.13253012048192772,0.5,0.0,0.0,28,4,14,-0.4183412154050022,1.8982705479809003
10,0.32630522088353414,1.0,0.5,0.0,28,4,14,0.1956406308027963,0.5610855523056761
0,-0.27710843373493976,-1.0,-0.5,0.0,25,5,11,0.2714758116453492,-0.6310661333339942
7,0.0642570281124498,0.0,0.0,0.0,28,4,14,0.5579218136855179,0.7854474960995558
10,0.25100401606425704,2.0,0.5,-0.18716357500505332,28,4,9,-0.7445972082908777,-0.7238980184863794
7,6.194779116465863,1.0,1.0,2.8609730187259967,28,4,12,0.45484473595537755,-0.28258469310129286
0,-0.6726907630522089,0.0,-0.5,0.0,25,7,13,0.006820361327883511,1.4435776454707938
0,-0.4779116465863454,-0.5,-0.5,-1.4064182124974733,28,4,9,-0.5049045614023808,-0.01187853780738138
0,0.0,-0.5,-0.5,0.0,25,5,11,0.9687860143364959,-0.27139959220670873
2,-0.6124497991967871,-0.5,-0.5,-1.417594713341154,28,4,0,1.4304952159030595,0.8432014009669672
7,0.2751004016064257,0.0,0.0,0.524068296865525,28,4,9,-1.0859422143260005,0.35561806864324425
12,2.0833333333333335,0.0,0.5,-0.20850053116117068,25,5,11,0.4373534351064373,-0.2594625517559676
2,-0.6124497991967871,-0.5,-0.5,-1.417594713341154,28,4,0,1.4304952159030595,0.8432014009669672
0,0.0,-0.5,-0.5,0.0,25,5,11,0.9687860143364959,-0.27139959220670873
0,-0.4779116465863454,-0.5,-0.5,-1.4064182124974733,28,4,9,-0.5049045614023808,-0.01187853780738138
11,-0.2710843373493976,0.0,-0.5,-0.6911221585019203,28,4,14,-0.09542857733763993,0.8410247338313448
10,-0.1277339357429719,0.0,0.0,0.0,28,4,14,-0.4646668127753258,1.206477251962794
2,14.226907630522089,1.5,0.18693042898421863,6.417132378078889,25,3,1,-0.23604111520442667,-0.5803844178690625
7,0.025100401606425703,0.0,0.0,-1.0487701854996967,28,4,16,-1.4130913654592798,-2.191419863455085
4,0.3514056224899598,0.0,0.5,0.5992556661775575,28,4,16,-1.2238638705765987,-1.5009028858937938
0,-0.28112449799196787,-1.0,-0.5,0.0,25,5,11,0.7083830467088068,-0.058449320568396246
2,-0.07630522088353414,-1.0,0.0,-1.3261506155292224,25,7,13,0.6997104002790534,0.37982854355645096
7,12.223895582329318,1.0,1.0,3.87701854996968,28,4,12,0.8979219492562615,-0.2745923671370049
12,-0.276105421686747,0.0,0.0,-0.515346281596763,25,8,19,-0.9827054403575085,-2.137186222982428
2,-0.46184738955823296,0.0,0.0,-1.2844927487482314,25,0,20,1.1567815668090011,1.1592415963312213
2,-0.13052208835341367,-0.5,0.0,-1.3606961635915076,25,3,1,-0.2913507666694393,0.013565711614075405
10,0.023092369477911646,1.0,0.0,0.0,28,4,14,-1.3717722451612027,1.807766707269491
2,-0.12650602409638553,0.0,0.0,-0.41170963740990735,25,3,1,-1.1839306854898985,-0.35920238688155626
0,0.25100401606425704,-0.5,0.0,-0.9491977234378158,25,5,11,0.39389096315222294,-0.36288392252316465
11,0.17369477911646586,0.0,0.0,-0.5935817875025267,25,5,11,0.8846192526017408,0.009704106236564983
2,-0.286144578313253,0.0,0.0,0.0,25,8,19,-1.0048302134934253,-1.8320649814857723
0,-0.6626506024096386,0.0,-0.5,-1.660429595308394,25,0,20,1.8691294517156074,0.2428954034478794
2,-0.04618473895582329,-1.0,-0.5,-1.6939590978394357,25,5,11,0.7903174831689294,-0.35693667427214704
2,0.577308232931727,-0.5,0.0,-1.1615512394677456,25,5,11,0.36545362585181795,-0.3053348222452663
0,-0.2570281124497992,0.0,0.0,0.0,25,7,13,0.42163019975350396,0.39171314611698566
7,-0.5421686746987951,0.0,0.18693042898421863,-0.6586087015021224,28,4,16,-0.8203354307030056,-1.5111173911248321
12,5.491967871485944,0.5,1.0,2.5053570827907077,28,4,9,-0.5204897735778915,-0.3318505855340254
2,10.717871485943775,1.5,2.5,2.767496829851578,25,5,11,0.42888725309910275,-0.6052399777696851
2,-0.6275110441767068,-1.0,-0.5,-1.4572204890596574,25,3,1,-0.6658087877262903,0.0377761865271415
2,-0.2570281124497992,-1.0,-0.5,-1.7213923271830152,25,7,13,0.4950402791480047,1.1723481006701773
11,-0.4819277108433735,-0.5,-0.5,-1.2286102445298288,25,0,20,1.9236645764245701,0.2998360263219423
7,0.6255020080321285,0.0,0.0,0.0,28,4,14,0.858826028733457,1.3384881561624284
0,-0.6445783132530121,-1.0,-0.5,-1.3749208010289191,25,0,20,1.6087048110270703,0.7145485005211393
2,1.1746987951807228,1.0,1.0,0.9050853710819062,25,0,20,1.9814175803362735,0.29122730780050593
12,1.430722891566265,1.0,0.5,-0.08047879422446656,28,4,9,-0.4308180543697661,-0.4015632975233668
2,-0.1757028112449799,0.0,0.18693042898421863,-0.5610683305027288,28,4,16,-1.5645449965351765,-2.179504589675814
10,13.227911646586346,0.0,0.18693042898421863,0.0,28,4,0,1.9813913445257052,0.31596809797935566
10,-0.040160642570281124,2.0,0.5,1.2231076223611792,28,4,0,1.4612333197230933,0.6982986909593905
7,1.7821275100401606,1.5,2.0,4.2356826224987,28,4,16,-1.3935548120720571,-1.598056444704453
0,1.0291164658634537,1.0,0.5,0.82888195623863,25,7,13,0.08082702024136287,0.9556697918651752
2,-0.39156626506024095,-1.0,-0.5,-1.5476485413403454,25,7,13,0.06376918061075929,0.9929650044460083
10,1.0783132530120483,2.5,1.0,0.0,28,4,9,-0.27838571349026064,0.2570852943838259
11,0.050200803212851405,1.5,0.0,0.15829190561779902,28,4,0,1.7328150240352345,1.004332153864682
2,0.6566265060240963,-0.5,-0.5,0.0,25,5,11,0.26572560637734144,-0.4289319185716174
0,1.430722891566265,0.0,0.0,-0.16176243672396123,25,5,11,0.45379416284456336,-0.21910516427295604
2,-0.02610441767068273,-0.5,0.0,-1.282460657685744,25,5,11,1.1368640238245786,-0.06001751030032377
12,11.21987951807229,3.5,4.0,3.091615354318313,28,4,12,0.2694556542302051,-0.6196326945069569
0,-0.6224899598393574,-1.0,-0.5,-1.2032091062487367,25,0,20,1.9480707243940467,0.3423255582036828
7,0.07228915662650602,0.0,0.0,-0.528554873502931,28,4,9,-1.145911573888558,-0.0006330838694184651
0,0.3714859437751004,-1.0,0.0,0.0,25,5,11,0.6341870336841982,-0.15409504269064722
10,0.2761044176706827,1.5,0.5,0.0,28,4,9,-0.38994038010195553,0.5794734426309981
12,1.178714859437751,1.0,1.0,0.82888195623863,28,4,9,-0.46388772326971744,-0.5822711925179008
10,0.39156626506024095,5.0,2.5,3.1149844015369177,28,4,0,1.249462419422588,0.7129011592570661
7,0.4267068273092369,0.0,0.0,-0.07539856656824816,28,4,9,-1.4554256975583237,-0.019938142574126697
12,8.207831325301205,1.0,1.0,15.927318550519766,28,4,9,-0.032694191476828165,-0.1904127338487152
0,-0.25100401606425704,0.0,0.0,-0.8475931703134475,25,7,13,0.1952322647075979,0.9171081547691681
12,19.246987951807228,4.0,4.5,9.069011214624902,28,4,12,0.09049320541115433,-0.6555932143759241
0,-0.42771084337349397,-1.0,-0.5,0.0,25,5,11,0.7083830467088068,-0.058449320568396246
12,12.218875502008032,1.0,1.0,1.9465320406066817,28,4,12,0.24680274282030598,-0.5996459432311118
11,0.42168674698795183,0.5,0.5,0.20706209111749582,6,10,11,-1.5635103930481409,-1.8043757967322827
2,-0.02710843373493976,-0.5,0.0,-1.0101604553124368,25,7,13,0.848224479881915,1.527186398333063
7,-0.3514056224899598,1.0,0.0,-0.4005331365662268,28,4,0,1.0957810258216982,0.8334113458273466
2,-0.42771084337349397,-1.0,-0.5,-1.5933705902463111,25,7,13,0.1814687303366611,0.6886402252421219
7,-0.045180722891566265,0.0,0.5,-0.8536894435009096,28,4,14,-0.28614466929919236,0.8962141290552966
2,-0.37650602409638556,-1.0,-0.5,-1.4308033052473217,25,8,19,-0.8425286450839187,-1.307545586658786
10,0.0642570281124498,1.5,0.5,0.0,28,4,14,-0.46327403343944923,1.3403066626148563
12,6.099397590361446,3.5,4.0,3.937981281844301,28,4,12,0.8781766500717597,-0.2532471776896361
7,-0.060240963855421686,0.0,1.0,-0.3009606745043459,28,4,16,-0.94750496736307,-1.9847403719558732
0,-0.42771084337349397,0.0,0.0,-0.7033147048768444,25,7,13,0.7647489747217032,1.5559332454356978
0,-0.24096385542168675,-1.0,-0.5,0.0,25,5,11,0.7924152073283486,-0.34091739354803774
0,-0.24096385542168675,-1.0,-0.5,0.0,25,5,11,0.7924152073283486,-0.34091739354803774
10,0.6275100401606426,4.5,2.0,0.0,28,4,14,-0.12737923188169972,0.5121372553960418
10,0.5661526104417671,1.5,0.5,-0.024596290006063982,28,4,9,-1.393858234924901,-0.07514633628712661
10,-0.04618473895582329,0.5,0.0,0.0,28,4,14,-0.3359687549768225,1.1426474776044349
0,-0.43172690763052207,0.0,-0.5,0.0,25,5,11,0.7031085080936447,-0.3944891293325589
7,0.12349397590361445,0.5,0.0,-0.7033147048768444,28,4,9,-1.200308675420098,-0.6579756754952939
2,-0.2761044176706827,-1.0,-0.5,-1.487701854996968,25,7,13,0.28508079046528345,0.6636481289483969
0,-0.276105421686747,0.0,-0.5,-1.182888195623863,25,7,13,0.4284743242541839,0.5632740921711273
10,0.12550200803212852,1.5,0.5,0.0,28,4,9,-0.7448766767080133,0.21656366747153827
12,1.4759036144578312,1.0,1.0,1.8886174453257918,28,4,9,-0.37643350039979523,0.07751817084723907
10,-0.02610441767068273,1.5,1.0,0.01604553124368335,28,4,14,-1.323426490375654,1.488299250560785
2,-0.5362449799196787,-0.5,-0.5,-1.355615935935289,25,0,20,2.1857192594316914,0.4295802285179331
2,-0.35150602409638554,-0.5,0.0,-1.1483426475615777,25,0,20,1.9450672944256546,0.28052305246392106
0,-0.46184738955823296,-1.0,-0.5,0.0,25,5,11,0.05142352069891836,-0.4267077605166795
0,-0.6285140562248996,-1.0,-0.5,0.0,25,0,20,1.8792849917872436,0.25325732840761445
2,7.198795180722891,0.0,1.0,0.6144963491462129,25,3,1,-0.24309284481503668,-0.5865156934324981
2,-0.3463855421686747,-1.0,-0.5,-1.7051355986831163,25,3,1,-1.1902900178384541,-0.1195572716130983
0,0.6275100401606426,-0.5,-0.5,0.0,28,4,12,0.24342288600435336,-0.6222565677995607
7,-0.13052208835341367,0.0,0.0,0.0,28,4,14,-0.21888973920568852,0.8044329804929782
7,0.42570281124497994,0.0,1.0,0.21925463749242002,28,4,0,1.586651901198359,0.8967088261315936
7,-0.19076305220883535,0.0,0.0,-1.0,28,4,9,-0.935486684739781,0.46811416257776656
7,0.9377510040160643,0.0,0.18693042898421863,-0.08555902188068498,25,3,1,-0.804356681368726,-0.3481854829927641
0,-0.3273092369477912,-0.5,-0.5,0.0,25,3,1,-0.03695351829110435,-0.15992257424928227
10,0.1746987951807229,0.0,2.0,0.0,28,4,9,-0.6046793490609246,0.0036885897889961283
12,17.23895582329317,1.5,2.5,5.978200708581618,28,4,12,0.8321829927396275,-0.2734565426498079
12,1.355421686746988,1.0,0.18693042898421863,1.1509683896428777,28,4,9,-0.25269287011461106,0.2852939110675048
0,-0.18674698795180722,0.0,0.0,0.0,28,4,14,0.34776612676716767,0.5745096521675896
10,0.1746987951807229,0.0,2.0,0.0,28,4,9,-0.6046793490609246,0.0036885897889961283
0,0.2751004016064257,-0.5,-0.5,0.0,25,3,1,-0.3032515584887235,-0.30241709888936263
2,-0.5090361445783133,-1.0,-0.5,-1.5710175885589501,28,4,16,-1.6465741100508637,-1.789163861636537
0,-0.3514056224899598,0.0,-0.5,0.0,25,5,11,0.27469255016065985,-0.6234022862282583
10,0.050200803212851405,0.5,0.0,-0.15261802694276808,28,4,0,1.736631764131814,0.9460311140309079
10,-0.0854417670682731,0.5,0.0,-0.18716357500505332,28,4,16,-1.2270258560959932,-2.199702081906157
0,-0.41767068273092367,-0.5,-0.5,0.0,25,7,13,0.10737081642990741,0.957646601382035
2,-0.5522088353413654,-0.5,0.0,-1.234706517717291,25,3,1,-0.9829210302792872,0.2423136396861238
10,0.1646586345381526,0.5,1.0,0.0,28,4,14,-0.4454690435508752,1.3638364343510199
12,0.928714859437751,3.0,3.0,2.8609730187259967,28,4,9,0.023255385628940067,-0.055987707916880805
0,-0.5421686746987951,0.0,-0.5,0.0,25,5,11,0.3965715785816215,-0.28344942359061326
7,11.716867469879517,0.5,0.0,5.7313016444894025,28,4,12,0.7278157975411049,-0.15681290842778825
11,-0.13052208835341367,-0.5,0.0,-1.0,25,3,1,-1.018713520043146,-0.9782000187307665
12,2.6355421686746987,1.5,1.0,2.2513456999797867,28,4,12,1.1808706036766348,-0.014036406454096307
0,-0.39156626506024095,-0.5,-0.5,-1.2794125210920129,28,4,14,0.10297118506334837,0.830938849840096
0,-0.607429718875502,-0.5,-0.5,-1.282460657685744,25,0,20,1.8431685467970422,0.6431884472675842
7,1.1684738955823293,0.0,1.0,-0.1150243422867518,25,5,11,0.29460895245765223,-0.4827539710767795
0,2.4849397590361444,-0.5,0.0,0.0,25,5,11,0.6297269458845726,-0.2644837270801922
0,-0.6927710843373494,-1.0,-0.5,-1.4145465767474228,25,7,13,-1.2678419332433073,1.9199313541628984
0,-0.35843373493975905,-0.5,-0.5,-1.0,25,7,13,0.3577517044136624,0.6303560051089269
12,5.195782128514057,0.5,1.0,2.225944561698695,28,4,12,0.5966230563621231,-0.1769985279283023
0,-0.5090361445783133,-1.0,-0.5,-1.459252580122145,25,7,13,0.5277711638851029,1.5831584043317675
2,-0.17670682730923695,-0.5,-0.5,-1.5029425379656232,25,7,13,0.6536791002622138,0.14069890264152565
7,1.0542168674698795,0.0,0.0,-0.6992505227518697,28,4,9,-1.0223226550297957,-0.9421741988478107
7,0.5271084337349398,0.0,0.0,-0.6098385160024256,28,4,9,-1.1926945869130885,-0.09411500097996976
0,2.5301204819277108,0.5,1.0,0.82888195623863,25,5,11,0.8359426984653499,-0.31990760871844015
0,0.07429718875502007,-1.0,0.0,0.0,25,5,11,0.8946766935555222,-0.24472156827700187
7,-0.02610441767068273,0.0,0.0,-0.37411595275389103,28,4,16,-1.8075159790595619,-1.8910734381386693
2,4.1917670682730925,0.0,0.5,-0.022564198943576617,25,5,11,0.4049544904075304,-0.36919032085161135
11,-0.36144779116465864,-0.5,0.0,-0.5356671922216367,25,3,1,-1.4676618514781707,-0.2510309347878706
2,4.442771084337349,0.0,0.5,-0.4340626390972684,28,4,12,0.13033399481714994,-0.4504789444260771
0,1.1746987951807228,-0.5,0.0,-1.0,25,5,11,0.6751605256950035,-0.3778079439204545
2,-0.32228915662650603,0.0,0.0,-1.199144924123762,25,0,20,1.7633774619930571,1.0486184255275208
0,0.4718875502008032,-0.5,-0.5,0.0,25,5,11,0.24823316484097102,-0.6682980246890264
0,1.1746987951807228,-0.5,0.0,-1.0,25,5,11,0.6751605256950035,-0.3778079439204545
11,-0.36144779116465864,-0.5,0.0,-0.5356671922216367,25,3,1,-1.4676618514781707,-0.2510309347878706
2,4.442771084337349,0.0,0.5,-0.4340626390972684,28,4,12,0.13033399481714994,-0.4504789444260771
11,-0.12650602409638553,0.0,0.0,-1.3413912984978775,28,4,16,-1.7659516109668474,-1.822987290136025
10,0.12449799196787148,2.0,0.5,0.5697903457714908,28,4,0,1.1337602133634712,0.7744335603931858
11,0.6656626506024096,-0.5,0.0,-0.7317639797516676,28,4,9,-1.1070814335338088,-0.745485609501076
6,-0.025100401606425703,1.0,0.18693042898421863,-0.6098385160024256,28,4,16,-0.8750895673960374,-1.4212240066055863
